"schoolid","Z","Y","S3","C1","C2","C3","XC","X1","X2","X3","X4","X5"
"75",1,0.313959114897107,6,"4",2,1,3,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473
"75",1,-0.363112634190069,6,"4",1,1,3,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473
"75",1,-0.0191944781512672,5,"2",1,1,3,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473
"75",1,0.710623459000471,6,"2",1,1,3,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473
"75",1,0.600571205131382,7,"2",2,0,3,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473
"75",1,0.320339822928934,5,"10",2,1,3,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473
"75",1,-0.724100726479791,5,"6",1,1,3,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473
"75",1,0.547187148962441,5,"2",1,1,3,0.99162827193283,-0.674142022014537,1.56431794230193,0.230755432558687,-1.51190901146473
"74",1,-0.154179525227743,5,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.689699415369057,5,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.24887784714711,5,"2",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.768640393023389,5,"4",2,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-1.02772362775562,4,"14",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-1.14228970743083,3,"1",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.200632371002195,4,"9",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.108390459134689,5,"5",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.565220194108172,4,"14",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-1.3486702271245,5,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.00517093233940114,6,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.456175989625778,7,"4",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.63404585758397,7,"1",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.45252355238918,6,"4",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.469360638582564,7,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.531653799927403,4,"14",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.969539032066356,3,"4",2,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.997431643328942,3,"14",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.0214768490389015,7,"8",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.431664455873578,5,"1",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.259589159944836,6,"2",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.540429956651409,5,"2",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.0756054029461161,6,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.0969347944477084,3,"4",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.587058075271556,5,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.153703766556411,6,"2",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.403810032499985,5,"14",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.920341926862396,6,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.627671932293834,4,"7",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.756672368225918,5,"14",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,1.52885393759782,7,"12",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.35825943654155,6,"11",2,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.0973722288869644,4,"15",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.533535668579019,3,"5",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.726926285870545,5,"14",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.200111600874614,6,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.10319352374721,6,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.565354587589837,4,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.345587075191105,6,"3",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-1.01142576438874,4,"2",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.188510719869965,5,"2",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.15022272097741,5,"1",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-1.52552669361577,3,"4",2,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.434691043972379,7,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.873357648941634,5,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.371907661662385,6,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.223951074010999,6,"15",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.545121657231333,4,"15",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.343022380458677,6,"5",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.722262832071401,5,"2",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.402310301628534,5,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.739072630071302,5,"15",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.180707552305679,6,"8",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.154873306561192,5,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.0863487697517196,6,"2",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.301777036706338,5,"12",2,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.642701316951785,5,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.231338904913901,3,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.899259243905452,5,"5",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.729590678987387,5,"2",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.290092804112235,5,"15",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.210374456278346,5,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.414290589015841,3,"5",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.350814150726626,7,"5",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.188845330783627,6,"15",2,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.117315644765942,6,"2",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.0669721795791019,6,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.35471109037561,6,"4",2,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.79049405901576,5,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,1.66594430536732,7,"4",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.391961774711396,6,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.170881605915018,5,"2",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.220194663083703,5,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.18939536772935,6,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.707094665214988,6,"4",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.42102199709214,5,"14",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-1.08185324418298,1,"2",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.137927166087294,5,"4",1,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,0.109670174889942,5,"4",2,0,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,1.07250538423791,7,"4",1,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-1.47138052685047,5,"14",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"74",1,-0.126289343454587,6,"15",2,1,4,0.983982108900608,-0.449943279912945,0.0881594000101086,-0.65713146933399,-0.323959170595268
"73",1,-0.515703256592504,4,"4",2,1,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
"73",1,-0.284457976950084,6,"4",1,0,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
"73",1,-0.242367657877334,5,"12",2,1,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
"73",1,-0.195656689973083,5,"15",1,1,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
"73",1,-1.11286626593731,6,"4",2,0,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
"73",1,0.608506827692964,6,"4",1,0,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
"73",1,-1.25419117545843,5,"4",1,0,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
"73",1,-1.05067115291327,5,"4",2,0,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
"73",1,0.437849945418666,6,"4",2,0,1,-0.462944515283927,0.652608175203764,-0.515201587810171,-0.16984861258633,0.173954005282283
